Country,province,population,density,area,urban,Days_since_n_cases,LockDown,longitude,latitude,cases_day1,cases_day2,cases_day3,cases_day4,cases_day5,cases_day6,cases_day7,cases_day8,cases_day9,cases_day10,deaths_day1,deaths_day2,deaths_day3,deaths_day4,deaths_day5,deaths_day6,deaths_day7,deaths_day8,deaths_day9,deaths_day10
China,Hunan,14.39323776,0.153,9.388211,0.61,0.58,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.59,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.6,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.61,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.62,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.63,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.64,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.65,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.66,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.67,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.68,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.69,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.7,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.71,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.72,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.73,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.74,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.75,1,0.5766955555555555,0.8103022222222223,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.76,1,0.5766955555555555,0.8103022222222223,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.77,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.78,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.79,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.8,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.81,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.82,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.83,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.84,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Hunan,14.39323776,0.153,9.388211,0.61,0.85,1,0.5766955555555555,0.8103022222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.0,1,0.6224819444444445,0.8165133333333333,0.0,0.001,0.006,0.0,0.004,0.004,0.001,0.003,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.01,1,0.6224819444444445,0.8165133333333333,0.001,0.006,0.0,0.004,0.004,0.001,0.003,0.001,0.003,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.02,1,0.6224819444444445,0.8165133333333333,0.006,0.0,0.004,0.004,0.001,0.003,0.001,0.003,0.004,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.03,1,0.6224819444444445,0.8165133333333333,0.0,0.004,0.004,0.001,0.003,0.001,0.003,0.004,0.007,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.04,1,0.6224819444444445,0.8165133333333333,0.004,0.004,0.001,0.003,0.001,0.003,0.004,0.007,0.001,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.05,1,0.6224819444444445,0.8165133333333333,0.004,0.001,0.003,0.001,0.003,0.004,0.007,0.001,0.007,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.06,1,0.6224819444444445,0.8165133333333333,0.001,0.003,0.001,0.003,0.004,0.007,0.001,0.007,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.07,1,0.6224819444444445,0.8165133333333333,0.003,0.001,0.003,0.004,0.007,0.001,0.007,0.004,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.08,1,0.6224819444444445,0.8165133333333333,0.001,0.003,0.004,0.007,0.001,0.007,0.004,0.004,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.09,1,0.6224819444444445,0.8165133333333333,0.003,0.004,0.007,0.001,0.007,0.004,0.004,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.1,1,0.6224819444444445,0.8165133333333333,0.004,0.007,0.001,0.007,0.004,0.004,0.002,0.002,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.11,1,0.6224819444444445,0.8165133333333333,0.007,0.001,0.007,0.004,0.004,0.002,0.002,0.004,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.12,1,0.6224819444444445,0.8165133333333333,0.001,0.007,0.004,0.004,0.002,0.002,0.004,0.0,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.13,1,0.6224819444444445,0.8165133333333333,0.007,0.004,0.004,0.002,0.002,0.004,0.0,0.002,0.001,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.14,1,0.6224819444444445,0.8165133333333333,0.004,0.004,0.002,0.002,0.004,0.0,0.002,0.001,0.004,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.15,1,0.6224819444444445,0.8165133333333333,0.004,0.002,0.002,0.004,0.0,0.002,0.001,0.004,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.16,1,0.6224819444444445,0.8165133333333333,0.002,0.002,0.004,0.0,0.002,0.001,0.004,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.17,1,0.6224819444444445,0.8165133333333333,0.002,0.004,0.0,0.002,0.001,0.004,0.003,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.18,1,0.6224819444444445,0.8165133333333333,0.004,0.0,0.002,0.001,0.004,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.19,1,0.6224819444444445,0.8165133333333333,0.0,0.002,0.001,0.004,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.2,1,0.6224819444444445,0.8165133333333333,0.002,0.001,0.004,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.21,1,0.6224819444444445,0.8165133333333333,0.001,0.004,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.22,1,0.6224819444444445,0.8165133333333333,0.004,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.23,1,0.6224819444444445,0.8165133333333333,0.003,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.24,1,0.6224819444444445,0.8165133333333333,0.002,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.25,1,0.6224819444444445,0.8165133333333333,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.26,1,0.6224819444444445,0.8165133333333333,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.27,1,0.6224819444444445,0.8165133333333333,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.28,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.29,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.3,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.31,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.32,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.33,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.34,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.35,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.36,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.37,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.38,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.39,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.4,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.41,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.42,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.43,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.44,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.45,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.46,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.47,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.48,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.49,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.5,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.51,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.52,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.53,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.54,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.55,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.56,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.57,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.0,0.002,0.012,0.003,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.58,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.0,0.002,0.012,0.003,0.002,0.001,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.59,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.002,0.012,0.003,0.002,0.001,0.002,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.6,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.002,0.012,0.003,0.002,0.001,0.002,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.61,1,0.6224819444444445,0.8165133333333333,0.0,0.002,0.012,0.003,0.002,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.62,1,0.6224819444444445,0.8165133333333333,0.002,0.012,0.003,0.002,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.63,1,0.6224819444444445,0.8165133333333333,0.012,0.003,0.002,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.64,1,0.6224819444444445,0.8165133333333333,0.003,0.002,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.65,1,0.6224819444444445,0.8165133333333333,0.002,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.66,1,0.6224819444444445,0.8165133333333333,0.001,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.001,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.67,1,0.6224819444444445,0.8165133333333333,0.002,0.01,0.004,0.006,0.0,0.0,0.0,0.001,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.68,1,0.6224819444444445,0.8165133333333333,0.01,0.004,0.006,0.0,0.0,0.0,0.001,0.003,0.003,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.69,1,0.6224819444444445,0.8165133333333333,0.004,0.006,0.0,0.0,0.0,0.001,0.003,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.7,1,0.6224819444444445,0.8165133333333333,0.006,0.0,0.0,0.0,0.001,0.003,0.003,0.002,0.002,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.71,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.0,0.001,0.003,0.003,0.002,0.002,0.027,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.72,1,0.6224819444444445,0.8165133333333333,0.0,0.0,0.001,0.003,0.003,0.002,0.002,0.027,0.034,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.73,1,0.6224819444444445,0.8165133333333333,0.0,0.001,0.003,0.003,0.002,0.002,0.027,0.034,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.74,1,0.6224819444444445,0.8165133333333333,0.001,0.003,0.003,0.002,0.002,0.027,0.034,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
China,Inner Mongolia,14.39323776,0.153,9.388211,0.61,0.75,1,0.6224819444444445,0.8165133333333333,0.003,0.003,0.002,0.002,0.027,0.034,0.001,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
